Company,Percentage,Count,Gender,Race,job_category
Nvidia,0.542258788332087,29,Male,Hispanic_or_Latino,Executive and manager
Nvidia,9.3866866118175,502,Male,White,Executive and manager
Nvidia,0.168287210172027,9,Male,Black_or_African_American,Executive and manager
Nvidia,7.06806282722513,378,Male,Asian,Executive and manager
Nvidia,0.093492894540015,5,Male,Minorities ,Executive and manager
Nvidia,0.168287210172027,9,Female,Hispanic_or_Latino,Executive and manager
Nvidia,1.38369483919222,74,Female,White,Executive and manager
Nvidia,0.056095736724009,3,Female,Black_or_African_American,Executive and manager
Nvidia,1.81376215407629,97,Female,Asian,Executive and manager
Nvidia,0,0,Female,Minorities ,Executive and manager
Nvidia,1.73896783844428,93,Male,Hispanic_or_Latino,Professionals
Nvidia,28.0852655198205,1502,Male,White,Professionals
Nvidia,0.504861630516081,27,Male,Black_or_African_American,Professionals
Nvidia,32.5542258788332,1741,Male,Asian,Professionals
Nvidia,0.411368735976066,22,Male,Minorities ,Professionals
Nvidia,0.37397157816006,20,Female,Hispanic_or_Latino,Professionals
Nvidia,3.01047120418848,161,Female,White,Professionals
Nvidia,0.18698578908003,10,Female,Black_or_African_American,Professionals
Nvidia,8.7696335078534,469,Female,Asian,Professionals
Nvidia,0.112191473448018,6,Female,Minorities ,Professionals
Nvidia,0.261780104712042,14,Male,Hispanic_or_Latino,Supportive workers
Nvidia,0.579655946148093,31,Male,White,Supportive workers
Nvidia,0.018698578908003,1,Male,Black_or_African_American,Supportive workers
Nvidia,1.38369483919222,74,Male,Asian,Supportive workers
Nvidia,0.018698578908003,1,Male,Minorities ,Supportive workers
Nvidia,0.299177262528048,16,Female,Hispanic_or_Latino,Supportive workers
Nvidia,0.448765893792072,24,Female,White,Supportive workers
Nvidia,0.037397157816006,2,Female,Black_or_African_American,Supportive workers
Nvidia,0.467464472700075,25,Female,Asian,Supportive workers
Nvidia,0.056095736724009,3,Female,Minorities ,Supportive workers
PayPal,0.469345849222646,48,Male,Hispanic_or_Latino,Executive and manager
PayPal,7.07929989244158,724,Male,White,Executive and manager
PayPal,0.283563117238682,29,Male,Black_or_African_American,Executive and manager
PayPal,3.01163586584531,308,Male,Asian,Executive and manager
PayPal,0.185782731983964,19,Male,Minorities ,Executive and manager
PayPal,0.342231348391513,35,Female,Hispanic_or_Latino,Executive and manager
PayPal,4.73257064632835,484,Female,White,Executive and manager
PayPal,0.293341155764154,30,Female,Black_or_African_American,Executive and manager
PayPal,2.16094651412927,221,Female,Asian,Executive and manager
PayPal,0.0782243082037743,8,Female,Minorities ,Executive and manager
PayPal,1.0755842378019,110,Male,Hispanic_or_Latino,Professionals
PayPal,12.9656790847756,1326,Male,White,Professionals
PayPal,0.870245428766989,89,Male,Black_or_African_American,Professionals
PayPal,13.9728170528992,1429,Male,Asian,Professionals
PayPal,0.244450963136795,25,Male,Minorities ,Professionals
PayPal,0.645350542681138,66,Female,Hispanic_or_Latino,Professionals
PayPal,5.9254913464359,606,Female,White,Professionals
PayPal,0.469345849222646,48,Female,Black_or_African_American,Professionals
PayPal,6.87396108340667,703,Female,Asian,Professionals
PayPal,0.146670577882077,15,Female,Minorities ,Professionals
PayPal,1.87738339689058,192,Male,Hispanic_or_Latino,Supportive workers
PayPal,11.7434242690916,1201,Male,White,Supportive workers
PayPal,2.02405397477266,207,Male,Black_or_African_American,Supportive workers
PayPal,0.909357582868876,93,Male,Asian,Supportive workers
PayPal,0.391121541018872,40,Male,Minorities ,Supportive workers
PayPal,1.98494182067077,203,Female,Hispanic_or_Latino,Supportive workers
PayPal,13.3568006257945,1366,Female,White,Supportive workers
PayPal,4.44900752908966,455,Female,Black_or_African_American,Supportive workers
PayPal,0.860467390241518,88,Female,Asian,Supportive workers
PayPal,0.576904273002836,59,Female,Minorities ,Supportive workers
Pinterest,0.211864406779661,2,Male,Hispanic_or_Latino,Executive and manager
Pinterest,1.3771186440678,13,Male,White,Executive and manager
Pinterest,0.105932203389831,1,Male,Black_or_African_American,Executive and manager
Pinterest,1.27118644067797,12,Male,Asian,Executive and manager
Pinterest,0.211864406779661,2,Male,Minorities ,Executive and manager
Pinterest,0,0,Female,Hispanic_or_Latino,Executive and manager
Pinterest,0.953389830508475,9,Female,White,Executive and manager
Pinterest,0.105932203389831,1,Female,Black_or_African_American,Executive and manager
Pinterest,0.529661016949152,5,Female,Asian,Executive and manager
Pinterest,0.317796610169492,3,Female,Minorities ,Executive and manager
Pinterest,1.48305084745763,14,Male,Hispanic_or_Latino,Professionals
Pinterest,20.8686440677966,197,Male,White,Professionals
Pinterest,1.0593220338983,10,Male,Black_or_African_American,Professionals
Pinterest,22.8813559322034,216,Male,Asian,Professionals
Pinterest,2.22457627118644,21,Male,Minorities ,Professionals
Pinterest,1.48305084745763,14,Female,Hispanic_or_Latino,Professionals
Pinterest,16.8432203389831,159,Female,White,Professionals
Pinterest,0.741525423728814,7,Female,Black_or_African_American,Professionals
Pinterest,13.0296610169492,123,Female,Asian,Professionals
Pinterest,1.3771186440678,13,Female,Minorities ,Professionals
Pinterest,0.317796610169492,3,Male,Hispanic_or_Latino,Supportive workers
Pinterest,3.8135593220339,36,Male,White,Supportive workers
Pinterest,0.105932203389831,1,Male,Black_or_African_American,Supportive workers
Pinterest,0.847457627118644,8,Male,Asian,Supportive workers
Pinterest,0.105932203389831,1,Male,Minorities ,Supportive workers
Pinterest,0.211864406779661,2,Female,Hispanic_or_Latino,Supportive workers
Pinterest,6.35593220338983,60,Female,White,Supportive workers
Pinterest,0,0,Female,Black_or_African_American,Supportive workers
Pinterest,1.0593220338983,10,Female,Asian,Supportive workers
Pinterest,0.105932203389831,1,Female,Minorities ,Supportive workers
Salesforce,0.428105463441152,63,Male,Hispanic_or_Latino,Executive and manager
Salesforce,9.95515085621093,1465,Male,White,Executive and manager
Salesforce,0.224245718945366,33,Male,Black_or_African_American,Executive and manager
Salesforce,2.52106550693123,371,Male,Asian,Executive and manager
Salesforce,0.285403642294102,42,Male,Minorities ,Executive and manager
Salesforce,0.203859744495787,30,Female,Hispanic_or_Latino,Executive and manager
Salesforce,4.07039956509921,599,Female,White,Executive and manager
Salesforce,0.10872519706442,16,Female,Black_or_African_American,Executive and manager
Salesforce,1.30470236477304,192,Female,Asian,Executive and manager
Salesforce,0.190269094862734,28,Female,Minorities ,Executive and manager
Salesforce,1.42701821147051,210,Male,Hispanic_or_Latino,Professionals
Salesforce,21.7382440880674,3199,Male,White,Professionals
Salesforce,0.8290296276162,122,Male,Black_or_African_American,Professionals
Salesforce,12.5985322098396,1854,Male,Asian,Professionals
Salesforce,0.930959499864093,137,Male,Minorities ,Professionals
Salesforce,0.733895080184833,108,Female,Hispanic_or_Latino,Professionals
Salesforce,9.9483555313944,1464,Female,White,Professionals
Salesforce,0.455286762707257,67,Female,Black_or_African_American,Professionals
Salesforce,5.95270453927698,876,Female,Asian,Professionals
Salesforce,0.557216634955151,82,Female,Minorities ,Professionals
Salesforce,0.713509105735254,105,Male,Hispanic_or_Latino,Supportive workers
Salesforce,14.3313400380538,2109,Male,White,Supportive workers
Salesforce,0.441696113074205,65,Male,Black_or_African_American,Supportive workers
Salesforce,1.1144332699103,164,Male,Asian,Supportive workers
Salesforce,0.543625985322098,80,Male,Minorities ,Supportive workers
Salesforce,0.441696113074205,65,Female,Hispanic_or_Latino,Supportive workers
Salesforce,6.51671649904865,959,Female,White,Supportive workers
Salesforce,0.285403642294102,42,Female,Black_or_African_American,Supportive workers
Salesforce,0.815438977983147,120,Female,Asian,Supportive workers
Salesforce,0.332970916009785,49,Female,Minorities ,Supportive workers
Sanmina,1.09510086455331,57,Male,Hispanic_or_Latino,Executive and manager
Sanmina,7.62728146013449,397,Male,White,Executive and manager
Sanmina,0.134486071085495,7,Male,Black_or_African_American,Executive and manager
Sanmina,1.32564841498559,69,Male,Asian,Executive and manager
Sanmina,0.0768491834774256,4,Male,Minorities ,Executive and manager
Sanmina,0.307396733909702,16,Female,Hispanic_or_Latino,Executive and manager
Sanmina,2.51681075888569,131,Female,White,Executive and manager
Sanmina,0.0960614793467819,5,Female,Black_or_African_American,Executive and manager
Sanmina,0.499519692603266,26,Female,Asian,Executive and manager
Sanmina,0.0192122958693564,1,Female,Minorities ,Executive and manager
Sanmina,0.883765609990394,46,Male,Hispanic_or_Latino,Professionals
Sanmina,10.240153698367,533,Male,White,Professionals
Sanmina,0.557156580211335,29,Male,Black_or_African_American,Professionals
Sanmina,2.49759846301633,130,Male,Asian,Professionals
Sanmina,0.153698366954851,8,Male,Minorities ,Professionals
Sanmina,0.557156580211335,29,Female,Hispanic_or_Latino,Professionals
Sanmina,4.41882804995197,230,Female,White,Professionals
Sanmina,0.403458213256484,21,Female,Black_or_African_American,Professionals
Sanmina,1.92122958693564,100,Female,Asian,Professionals
Sanmina,0.115273775216138,6,Female,Minorities ,Professionals
Sanmina,5.91738712776177,308,Male,Hispanic_or_Latino,Supportive workers
Sanmina,17.1181556195965,891,Male,White,Supportive workers
Sanmina,2.65129682997118,138,Male,Black_or_African_American,Supportive workers
Sanmina,10.2209414024976,532,Male,Asian,Supportive workers
Sanmina,0.461095100864553,24,Male,Minorities ,Supportive workers
Sanmina,2.63208453410182,137,Female,Hispanic_or_Latino,Supportive workers
Sanmina,15.8885686839577,827,Female,White,Supportive workers
Sanmina,2.45917387127762,128,Female,Black_or_African_American,Supportive workers
Sanmina,6.95485110470701,362,Female,Asian,Supportive workers
Sanmina,0.249759846301633,13,Female,Minorities ,Supportive workers
Square,0.292226767971946,5,Male,Hispanic_or_Latino,Executive and manager
Square,7.5978959672706,130,Male,White,Executive and manager
Square,0.0584453535943892,1,Male,Black_or_African_American,Executive and manager
Square,2.1624780829924,37,Male,Asian,Executive and manager
Square,0.409117475160725,7,Male,Minorities ,Executive and manager
Square,0.467562828755114,8,Female,Hispanic_or_Latino,Executive and manager
Square,3.03915838690824,52,Female,White,Executive and manager
Square,0.116890707188778,2,Female,Black_or_African_American,Executive and manager
Square,1.22735242548217,21,Female,Asian,Executive and manager
Square,0.233781414377557,4,Female,Minorities ,Executive and manager
Square,1.16890707188778,20,Male,Hispanic_or_Latino,Professionals
Square,24.7223845704267,423,Male,White,Professionals
Square,0.642898889538282,11,Male,Black_or_African_American,Professionals
Square,10.5201636469901,180,Male,Asian,Professionals
Square,1.57802454704851,27,Male,Minorities ,Professionals
Square,0.75978959672706,13,Female,Hispanic_or_Latino,Professionals
Square,8.35768556399766,143,Female,White,Professionals
Square,0.350672121566335,6,Female,Black_or_African_American,Professionals
Square,6.25365283459965,107,Female,Asian,Professionals
Square,0.701344243132671,12,Female,Minorities ,Professionals
Square,1.87025131502046,32,Male,Hispanic_or_Latino,Supportive workers
Square,8.88369374634717,152,Male,White,Supportive workers
Square,2.1624780829924,37,Male,Black_or_African_American,Supportive workers
Square,2.51315020455874,43,Male,Asian,Supportive workers
Square,0.818234950321449,14,Male,Minorities ,Supportive workers
Square,1.34424313267095,23,Female,Hispanic_or_Latino,Supportive workers
Square,7.5978959672706,130,Female,White,Supportive workers
Square,1.51957919345412,26,Female,Black_or_African_American,Supportive workers
Square,1.75336060783168,30,Female,Asian,Supportive workers
Square,0.876680303915839,15,Female,Minorities ,Supportive workers
Twitter,0.237127371273713,7,Male,Hispanic_or_Latino,Executive and manager
Twitter,6.84281842818428,202,Male,White,Executive and manager
Twitter,0.203252032520325,6,Male,Black_or_African_American,Executive and manager
Twitter,2.40514905149051,71,Male,Asian,Executive and manager
Twitter,0.169376693766938,5,Male,Minorities ,Executive and manager
Twitter,0.237127371273713,7,Female,Hispanic_or_Latino,Executive and manager
Twitter,3.55691056910569,105,Female,White,Executive and manager
Twitter,0.101626016260163,3,Female,Black_or_African_American,Executive and manager
Twitter,1.21951219512195,36,Female,Asian,Executive and manager
Twitter,0.13550135501355,4,Female,Minorities ,Executive and manager
Twitter,2.03252032520325,60,Male,Hispanic_or_Latino,Professionals
Twitter,26.7615176151761,790,Male,White,Professionals
Twitter,1.05013550135501,31,Male,Black_or_African_American,Professionals
Twitter,17.479674796748,516,Male,Asian,Professionals
Twitter,1.05013550135501,31,Male,Minorities ,Professionals
Twitter,0.982384823848238,29,Female,Hispanic_or_Latino,Professionals
Twitter,10.6368563685637,314,Female,White,Professionals
Twitter,0.609756097560976,18,Female,Black_or_African_American,Professionals
Twitter,7.8929539295393,233,Female,Asian,Professionals
Twitter,0.880758807588076,26,Female,Minorities ,Professionals
Twitter,0.474254742547425,14,Male,Hispanic_or_Latino,Supportive workers
Twitter,4.74254742547426,140,Male,White,Supportive workers
Twitter,0.372628726287263,11,Male,Black_or_African_American,Supportive workers
Twitter,0.745257452574526,22,Male,Asian,Supportive workers
Twitter,0.0677506775067751,2,Male,Minorities ,Supportive workers
Twitter,0.575880758807588,17,Female,Hispanic_or_Latino,Supportive workers
Twitter,6.06368563685637,179,Female,White,Supportive workers
Twitter,0.237127371273713,7,Female,Black_or_African_American,Supportive workers
Twitter,1.79539295392954,53,Female,Asian,Supportive workers
Twitter,0.440379403794038,13,Female,Minorities ,Supportive workers
Uber,0.22090059473237,13,Male,Hispanic_or_Latino,Executive and manager
Uber,8.24129141886151,485,Male,White,Executive and manager
Uber,0.254885301614274,15,Male,Black_or_African_American,Executive and manager
Uber,3.29651656754461,194,Male,Asian,Executive and manager
Uber,0.22090059473237,13,Male,Minorities ,Executive and manager
Uber,0.203908241291419,12,Female,Hispanic_or_Latino,Executive and manager
Uber,3.04163126593033,179,Female,White,Executive and manager
Uber,0.101954120645709,6,Female,Black_or_African_American,Executive and manager
Uber,1.03653355989805,61,Female,Asian,Executive and manager
Uber,0.186915887850467,11,Female,Minorities ,Executive and manager
Uber,1.63126593033135,96,Male,Hispanic_or_Latino,Professionals
Uber,25.9133389974511,1525,Male,White,Professionals
Uber,0.86661002548853,51,Male,Black_or_African_American,Professionals
Uber,21.1894647408666,1247,Male,Asian,Professionals
Uber,1.44435004248088,85,Male,Minorities ,Professionals
Uber,0.815632965165676,48,Female,Hispanic_or_Latino,Professionals
Uber,9.34579439252336,550,Female,White,Professionals
Uber,0.64570943075616,38,Female,Black_or_African_American,Professionals
Uber,7.30671197960918,430,Female,Asian,Professionals
Uber,0.662701784197111,39,Female,Minorities ,Professionals
Uber,1.10450297366185,65,Male,Hispanic_or_Latino,Supportive workers
Uber,3.99320305862362,235,Male,White,Supportive workers
Uber,1.20645709430756,71,Male,Black_or_African_American,Supportive workers
Uber,0.458793542905692,27,Male,Asian,Supportive workers
Uber,0.458793542905692,27,Male,Minorities ,Supportive workers
Uber,0.781648258283772,46,Female,Hispanic_or_Latino,Supportive workers
Uber,2.7357689039932,161,Female,White,Supportive workers
Uber,1.73322005097706,102,Female,Black_or_African_American,Supportive workers
Uber,0.458793542905692,27,Female,Asian,Supportive workers
Uber,0.441801189464741,26,Female,Minorities ,Supportive workers
View,0.217391304347826,1,Male,Hispanic_or_Latino,Executive and manager
View,9.56521739130435,44,Male,White,Executive and manager
View,0.652173913043478,3,Male,Black_or_African_American,Executive and manager
View,2.82608695652174,13,Male,Asian,Executive and manager
View,0.869565217391304,4,Male,Minorities ,Executive and manager
View,0.217391304347826,1,Female,Hispanic_or_Latino,Executive and manager
View,0.652173913043478,3,Female,White,Executive and manager
View,0,0,Female,Black_or_African_American,Executive and manager
View,0.869565217391304,4,Female,Asian,Executive and manager
View,0,0,Female,Minorities ,Executive and manager
View,2.17391304347826,10,Male,Hispanic_or_Latino,Professionals
View,12.1739130434783,56,Male,White,Professionals
View,0.217391304347826,1,Male,Black_or_African_American,Professionals
View,6.30434782608696,29,Male,Asian,Professionals
View,0.869565217391304,4,Male,Minorities ,Professionals
View,0,0,Female,Hispanic_or_Latino,Professionals
View,2.60869565217391,12,Female,White,Professionals
View,0.217391304347826,1,Female,Black_or_African_American,Professionals
View,3.47826086956522,16,Female,Asian,Professionals
View,0,0,Female,Minorities ,Professionals
View,1.52173913043478,7,Male,Hispanic_or_Latino,Supportive workers
View,26.304347826087,121,Male,White,Supportive workers
View,13.2608695652174,61,Male,Black_or_African_American,Supportive workers
View,5,23,Male,Asian,Supportive workers
View,1.08695652173913,5,Male,Minorities ,Supportive workers
View,0.217391304347826,1,Female,Hispanic_or_Latino,Supportive workers
View,5.21739130434783,24,Female,White,Supportive workers
View,1.08695652173913,5,Female,Black_or_African_American,Supportive workers
View,2.17391304347826,10,Female,Asian,Supportive workers
View,0.217391304347826,1,Female,Minorities ,Supportive workers
